poblacion,fecha,hora,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
Bilbao,2007-02-12,21:22:33,Blanco,A-8,113,115,CANTABRIA,-2.908069,43.23378
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Getxo,2007-02-12,12:43:56,Blanco,N-637,22,21,Barakaldo,-2.849439,43.27029
Getxo,2007-02-12,12:14:46,Blanco,N-637,22,21,Galdakao,-2.849744,43.27023
Basauri,2007-02-11,22:14:24,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-11,22:36:41,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Galdakao,2007-02-11,22:21:03,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Basauri,2007-02-11,22:14:24,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-11,08:31:35,Blanco,BI-631,0,9,Bermeo,-2.9302,43.24253
Bilbao,2007-02-11,08:31:35,Blanco,BI-631,0,9,Bermeo,-2.9302,43.24253
Basauri,2007-02-10,21:06:10,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-02-10,21:06:10,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-02-10,21:06:10,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-10,08:17:44,Blanco,BI-631,4,5,Bermeo,-2.89591,43.25567
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Bilbao,2007-02-09,21:22:57,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-09,09:19:00,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2007-02-09,09:19:55,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Bilbao,2007-02-09,09:19:00,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Mungia,2007-02-09,08:45:17,Blanco,BI-631,5,5,Bermeo,-2.89785,43.26284
Bilbao,2007-02-08,21:17:59,Amarillo,A-8,111,113,IRUN,-2.88343,43.2309
Bilbao,2007-02-08,12:29:31,Blanco,N-637,24,24,Galdakao,-2.827225,43.26411
Abanto y Cirvana-Abanto Zierbena,2007-02-08,11:10:37,Blanco,A-8,135,135,IRUN,-3.10594,43.33829
Getxo,2007-02-08,09:42:53,Blanco,N-637,25,25,Barakaldo,-2.814939,43.26256
,2007-02-08,09:47:10,Blanco,BI-636,31,31,BILBAO,-3.19217,43.19051
Getxo,2007-02-08,09:42:53,Blanco,N-637,25,25,Barakaldo,-2.814939,43.26256
Abanto y Cirvana-Abanto Zierbena,2007-02-08,09:02:10,Blanco,A-8,133,133,IRUN,-3.08903,43.3294
Gordexola,2007-02-08,08:50:17,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Gordexola,2007-02-08,01:02:45,Amarillo,BI-636,18,18,BILBAO,-3.06356,43.19168
Sestao,2007-02-08,00:29:23,Blanco,BI-644,11,11,SESTAO,-3.00045,43.30149
Basauri,2007-02-07,21:23:19,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-02-07,21:23:19,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-02-07,21:23:19,,A-8,111,113,CANTABRIA,-2.883459,43.231
Gordexola,2007-02-07,12:33:33,Amarillo,BI-636,16,16,BILBAO,-3.04163,43.19785
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Bilbao,2007-02-06,23:17:36,Blanco,BI-604,4,4,BILBAO,-2.95606,43.27935
,2007-02-06,21:23:49,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrigorriaga,2007-02-06,15:15:54,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
Bilbao,2007-02-05,21:24:43,Blanco,A-8,112,113,CANTABRIA,-2.89581,43.23219
,2007-02-05,11:49:20,Blanco,N-644,130,130,Bilbao,-3.04283,43.32948
Bilbao,2007-02-04,22:15:50,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-02-03,21:20:55,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Galdakao,2007-02-03,08:53:39,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
,2007-02-03,08:53:39,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Bilbao,2007-02-03,07:51:35,Blanco,BI-631,4,7,Bermeo,-2.89591,43.25567
Arrigorriaga,2007-02-02,21:19:05,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Bilbao,2007-02-02,10:56:09,Amarillo,BI-636,7,7,CADAGUA,-2.97423,43.25073
,2007-02-02,14:57:24,Negro,BI-636,4,4,BILBAO,-2.964667,43.26813
,2007-02-02,14:57:24,Negro,BI-636,4,4,BILBAO,-2.964667,43.26813
,2007-02-02,10:56:09,Amarillo,BI-636,7,7,CADAGUA,-2.97423,43.25073
Gordexola,2007-02-02,00:45:33,Blanco,BI-636,21,21,BILBAO,-3.09339,43.20368
Bilbao,2007-02-01,23:21:56,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Basauri,2007-02-01,21:12:04,Blanco,A-8,113,111,IRUN,-2.90804,43.23352
,2007-02-01,08:31:21,Blanco,AP-68,20,20,ZARAGOZA,-2.91544,43.08666
,2007-02-01,08:31:21,Blanco,AP-68,20,20,ZARAGOZA,-2.91544,43.08666
Santurtzi,2007-01-31,21:15:10,Blanco,N-644,131,131,Bilbao,-3.047636,43.33763
Santurtzi,2007-01-31,21:15:10,Blanco,N-644,131,131,Bilbao,-3.047636,43.33763
Gordexola,2007-02-01,00:49:52,Blanco,BI-636,21,21,BILBAO,-3.09339,43.20368
Santurtzi,2007-01-31,21:15:10,Blanco,N-644,131,131,Bilbao,-3.047636,43.33763
,2007-01-31,21:23:02,Amarillo,A-8,113,111,IRUN,-2.90804,43.23352
Santurtzi,2007-01-31,21:15:10,Blanco,N-644,131,131,Bilbao,-3.047636,43.33763
Gordexola,2007-01-31,00:55:10,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Barakaldo,2007-01-30,23:04:50,Blanco,A-8,124,124,IRUN,-3.005,43.28859
Bilbao,2007-01-30,21:17:29,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2007-01-30,15:15:06,Amarillo,AP-68,20,21,ZARAGOZA,-2.91544,43.08666
,2007-01-30,15:15:06,Amarillo,AP-68,20,31,ZARAGOZA,-2.91544,43.08666
,2007-01-30,15:15:06,Amarillo,AP-68,20,31,ZARAGOZA,-2.91544,43.08666
,2007-01-30,08:34:12,Blanco,AP-68,20,21,ZARAGOZA,-2.91544,43.08666
Bilbao,2007-01-29,23:23:14,Blanco,BI-604,3,3,ASUA,-2.948006,43.27291
Arrigorriaga,2007-01-29,21:19:10,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Arrigorriaga,2007-01-29,09:49:21,Blanco,AP-68,20,20,ZARAGOZA,-2.91544,43.08666
Arrigorriaga,2007-01-29,09:49:21,Blanco,AP-68,20,20,ZARAGOZA,-2.91544,43.08666
,2007-01-29,09:49:21,Blanco,AP-68,20,20,ZARAGOZA,-2.91544,43.08666
Bilbao,2007-01-28,22:42:39,Blanco,A-8,111,111,CANTABRIA,-2.883459,43.231
Galdakao,2007-01-28,22:19:42,Blanco,N-634,103,103,SANTANDER,-2.861065,43.23255
Gordexola,2007-01-28,21:33:28,Blanco,BI-636,15,16,CADAGUA,-3.042474,43.20639
Gordexola,2007-01-28,21:33:28,Blanco,BI-636,15,16,CADAGUA,-3.042474,43.20639
Basauri,2007-01-27,21:21:31,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-01-27,08:20:33,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-26,21:28:36,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Bilbao,2007-01-26,11:48:04,Blanco,BI-636,7,7,BILBAO,-2.974041,43.25064
,2007-01-26,08:55:41,Blanco,AP-68,20,20,ZARAGOZA,-2.91544,43.08666
Gordexola,2007-01-26,02:06:15,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
,2007-01-25,13:00:32,Blanco,N-634,108,108,SANTANDER,-2.90335,43.24939
Gordexola,2007-01-25,02:10:40,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Bilbao,2007-01-24,21:17:52,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2007-01-24,22:27:30,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Bilbao,2007-01-24,21:17:52,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Bilbao,2007-01-24,21:17:52,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2007-01-24,17:49:20,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
Gordexola,2007-01-24,01:48:59,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Galdakao,2007-01-23,21:59:00,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
,2007-01-23,21:59:00,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
,2007-01-23,21:59:00,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-23,21:13:16,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Galdakao,2007-01-22,22:24:26,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Basauri,2007-01-22,21:14:23,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Barakaldo,2007-01-22,00:19:25,Blanco,N-637,9,9,Galdakao,-2.985097,43.29096
Bilbao,2007-01-21,22:17:30,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Galdakao,2007-01-21,21:55:57,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-21,22:17:30,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Galdakao,2007-01-21,21:55:57,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-20,08:07:39,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Bilbao,2007-01-20,08:07:39,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Galdakao,2007-01-20,06:54:24,Amarillo,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
,2007-01-19,12:59:52,Blanco,BI-625,387,387,BILBAO,-2.869607,43.23562
Muskiz,2007-01-19,09:08:07,Amarillo,A-8,133,134,CANTABRIA,-3.08888,43.32966
Gees,2007-01-19,00:53:38,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
,2007-01-19,00:53:38,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Valle de Trpaga-Trapagaran,2007-01-18,23:24:13,Blanco,A-8,126,126,IRUN,-3.02248,43.30032
Santurtzi,2007-01-18,23:30:50,Blanco,A-8,129,130,CANTABRIA,-3.04802,43.31637
,2007-01-18,23:24:13,Blanco,A-8,126,126,IRUN,-3.02248,43.30032
Galdakao,2007-01-18,21:55:54,Blanco,N-634,103,103,SANTANDER,-2.861065,43.23255
Bilbao,2007-01-18,21:14:03,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2007-01-18,21:14:03,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2007-01-18,21:55:54,Blanco,N-634,103,103,SANTANDER,-2.861065,43.23255
,2007-01-18,21:14:03,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Muskiz,2007-01-18,19:18:14,Amarillo,A-8,136,136,CANTABRIA,-3.11618,43.33962
Muskiz,2007-01-18,19:18:14,Blanco,A-8,136,136,CANTABRIA,-3.11618,43.33962
,2007-01-18,08:46:15,Blanco,A-8,135,135,CANTABRIA,-3.10568,43.33813
,2007-01-18,08:46:15,Blanco,A-8,135,135,CANTABRIA,-3.10568,43.33813
,2007-01-18,13:08:25,Blanco,BI-625,385,385,BILBAO,-2.88029,43.21714
Arrigorriaga,2007-01-18,09:31:56,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Zamudio,2007-01-18,11:57:26,Amarillo,N-637,20,20,Barakaldo,-2.871639,43.27714
Gatika,2007-01-18,11:18:14,Blanco,BI-625,385,385,BILBAO,-2.88029,43.21714
Gatika,2007-01-18,11:18:14,Blanco,BI-625,385,385,BILBAO,-2.88029,43.21714
Zamudio,2007-01-18,09:52:44,Amarillo,N-637,22,23,Barakaldo,-2.849439,43.27029
Arrigorriaga,2007-01-18,09:31:56,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Arrigorriaga,2007-01-18,09:31:56,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Arrigorriaga,2007-01-18,09:31:56,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
,2007-01-18,08:46:15,Blanco,A-8,135,135,CANTABRIA,-3.10568,43.33813
Bilbao,2007-01-17,08:19:36,Blanco,BI-636,5,5,BILBAO,-2.97122,43.26661
Valle de Trpaga-Trapagaran,2007-01-18,02:52:23,Blanco,A-8,126,126,IRUN,-3.02248,43.30032
Barakaldo,2007-01-18,00:13:23,Blanco,A-8,126,126,IRUN,-3.02248,43.30032
Barakaldo,2007-01-18,00:13:23,Blanco,A-8,126,126,IRUN,-3.02248,43.30032
Galdakao,2007-01-17,21:31:34,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Bilbao,2007-01-17,21:17:41,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2007-01-17,21:17:41,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2007-01-17,21:31:34,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
,2007-01-17,21:17:41,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-01-17,08:19:36,Blanco,BI-636,5,5,BILBAO,-2.97122,43.26661
Bilbao,2007-01-17,08:21:00,Blanco,N-634,108,108,SANTANDER,-2.90335,43.24939
Bilbao,2007-01-17,08:21:00,Blanco,N-634,108,108,SANTANDER,-2.90335,43.24939
Bilbao,2007-01-17,08:19:36,Blanco,BI-636,5,5,BILBAO,-2.97122,43.26661
Galdakao,2007-01-16,22:02:29,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-16,21:10:22,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-01-16,21:10:22,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrankudiaga,2007-01-16,11:33:12,Blanco,AP-68,11,7,BILBAO,-2.92958,43.15721
,2007-01-16,22:02:29,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Arrankudiaga,2007-01-16,11:33:12,Blanco,AP-68,11,10,BILBAO,-2.92958,43.15721
Bilbao,2007-01-16,21:10:22,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrankudiaga,2007-01-16,11:33:12,Blanco,AP-68,11,10,BILBAO,-2.92958,43.15721
Bilbao,2007-01-16,10:14:22,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Bilbao,2007-01-16,08:06:54,Amarillo,N-634,108,108,SANTANDER,-2.90335,43.24939
Gordexola,2007-01-16,00:32:31,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Bilbao,2007-01-15,21:25:49,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Galdakao,2007-01-15,21:20:24,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Valle de Trpaga-Trapagaran,2007-01-15,23:01:39,Blanco,A-8,126,126,CANTABRIA,-3.02221,43.30038
,2007-01-15,21:25:49,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2007-01-15,21:20:24,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-15,07:48:14,,BI-636,4,5,CADAGUA,-2.964667,43.26813
Bilbao,2007-01-15,07:48:14,Amarillo,BI-636,4,5,CADAGUA,-2.964667,43.26813
Galdakao,2007-01-15,07:40:47,Blanco,N-634,108,108,SANTANDER,-2.90335,43.24939
Zamudio,2007-01-14,23:29:42,Blanco,N-637,19,19,Galdakao,-2.882045,43.28189
Bilbao,2007-01-14,22:13:15,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Bilbao,2007-01-14,22:13:15,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
,2007-01-14,21:27:32,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Santurtzi,2007-01-12,07:43:26,Blanco,A-8,135,135,CANTABRIA,-3.10568,43.33813
Bilbao,2007-01-11,22:53:08,Amarillo,A-8,121,121,CANTABRIA,-2.978033,43.27476
Galdakao,2007-01-11,21:36:40,Blanco,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Bilbao,2007-01-11,21:20:11,Blanco,A-8,112,113,CANTABRIA,-2.89581,43.23219
,2007-01-11,10:13:49,Negro,BI-623,29,30,DURANGO,-2.64331,43.16703
,2007-01-11,10:13:49,Negro,BI-623,29,30,DURANGO,-2.64331,43.16703
Durango,2007-01-11,10:13:49,Blanco,BI-623,30,30,DURANGO,-2.63685,43.16555
Alonsotegi,2007-01-11,08:24:48,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Gordexola,2007-01-11,00:58:15,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Bilbao,2007-01-10,22:55:01,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
Galdakao,2007-01-10,21:37:11,Blanco,N-634,101,101,SANTANDER,-2.838604,43.22767
,2007-01-10,21:37:11,Blanco,N-634,101,101,SANTANDER,-2.838604,43.22767
Bilbao,2007-01-10,21:25:58,Blanco,A-8,112,113,CANTABRIA,-2.89581,43.23219
Derio,2007-01-10,21:16:30,Blanco,N-637,16,17,Galdakao,-2.915803,43.2897
Alonsotegi,2007-01-10,08:49:01,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Alonsotegi,2007-01-10,08:49:01,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Bilbao,2007-01-09,21:26:47,Blanco,A-8,113,114,IRUN,-2.90804,43.23352
Zamudio,2007-01-09,11:34:48,Blanco,N-637,20,20,Galdakao,-2.87193,43.27702
Zamudio,2007-01-09,11:34:48,Blanco,N-637,20,20,Galdakao,-2.87193,43.27702
Lezama,2007-01-09,09:22:23,Blanco,N-637,22,22,Galdakao,-2.849744,43.27023
Zamudio,2007-01-09,09:20:39,Blanco,N-637,21,21,Galdakao,-2.860746,43.27302
,2007-01-09,11:34:48,Blanco,N-637,20,20,Galdakao,-2.87193,43.27702
,2007-01-09,09:20:39,Blanco,N-637,21,21,Galdakao,-2.860746,43.27302
,2007-01-09,09:22:23,Blanco,N-637,22,22,Galdakao,-2.849744,43.27023
,2007-01-09,09:20:39,Blanco,N-637,21,21,Galdakao,-2.860746,43.27302
Bilbao,2007-01-09,08:23:41,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Bilbao,2007-01-08,21:14:01,Blanco,A-8,112,113,IRUN,-2.89592,43.23205
Zamudio,2007-01-08,17:00:58,Blanco,N-637,20,20,Barakaldo,-2.871639,43.27714
Alonsotegi,2007-01-08,10:26:38,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
Lezama,2007-01-08,13:08:33,Blanco,N-637,24,24,Galdakao,-2.827225,43.26411
Galdakao,2007-01-08,11:20:36,Blanco,N-637,22,22,Galdakao,-2.849744,43.27023
,2007-01-08,10:26:38,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
,2007-01-08,10:26:38,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
Balmaseda,2007-01-08,09:27:28,Blanco,BI-636,4,4,CADAGUA,-2.964667,43.26813
Basauri,2007-01-07,22:06:32,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-01-07,22:06:32,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-01-04,21:19:22,Amarillo,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2007-01-04,09:50:41,Blanco,N-637,10,10,Barakaldo,-2.973928,43.29555
,2007-01-04,09:40:41,Blanco,BI-636,17,18,BILBAO,-3.05277,43.19161
Bilbao,2007-01-03,21:14:48,Amarillo,A-8,113,113,CANTABRIA,-2.908069,43.23378
Gordexola,2007-01-03,00:14:27,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Bilbao,2007-01-02,21:25:28,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2007-01-02,16:08:48,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
