poblacion,fecha,hora,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
Galdakao,2006-03-20,10:37:58,Amarillo,N-634,102,102,SANTANDER,-2.849825,43.23083
Alonsotegi,2006-03-20,11:12:24,Amarillo,BI-636,8,8,BILBAO,-2.982984,43.2456
Galdakao,2006-03-20,10:37:58,Amarillo,N-634,102,102,SANTANDER,-2.849825,43.23083
Galdakao,2006-03-20,09:37:53,Blanco,A-8,103,108,CANTABRIA,-2.793435,43.23299
Balmaseda,2006-03-14,19:15:20,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-03-16,22:48:59,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-03-16,22:23:23,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-03-14,15:09:00,Blanco,BI-604,4,4,ASUA,-2.95606,43.27935
Balmaseda,2006-03-14,19:15:20,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Alonsotegi,2006-03-15,16:35:20,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
Barakaldo,2006-03-14,22:03:03,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Balmaseda,2006-03-14,19:15:20,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2006-03-14,15:09:00,Blanco,BI-604,4,4,ASUA,-2.95606,43.27935
Barakaldo,2006-03-14,00:04:20,Blanco,A-8,122,122,CANTABRIA,-2.985859,43.28236
Bilbao,2006-03-14,00:03:04,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Basauri,2006-03-13,22:14:29,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Basauri,2006-03-13,22:14:29,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-03-13,22:14:29,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Muskiz,2006-03-13,22:06:56,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
,2006-03-13,22:06:56,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Balmaseda,2006-03-13,09:28:08,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2006-03-12,23:05:00,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Bilbao,2006-03-12,22:21:03,Blanco,A-8,112,113,CANTABRIA,-2.89581,43.23219
Bilbao,2006-03-12,22:21:03,Blanco,A-8,112,113,CANTABRIA,-2.89581,43.23219
Gees,2006-03-10,08:56:14,Amarillo,BI-636,15,15,CADAGUA,-3.042474,43.20639
Gees,2006-03-10,08:56:14,Amarillo,BI-636,15,15,CADAGUA,-3.042474,43.20639
Barakaldo,2006-03-09,23:15:53,Blanco,A-8,121,122,CANTABRIA,-2.978033,43.27476
Bilbao,2006-03-09,23:10:58,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-03-09,23:10:58,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-03-09,23:04:20,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Gees,2006-03-09,10:35:26,Amarillo,BI-636,19,19,CADAGUA,-3.07241,43.19688
Bilbao,2006-03-08,22:29:38,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Gees,2006-03-08,08:52:14,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-03-08,08:52:14,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-03-07,23:11:14,Amarillo,N-637,20,20,ERLETXE ( por PTE. RONTEGI),-2.87194,43.27703
Bilbao,2006-03-07,23:11:06,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Gees,2006-03-07,08:55:31,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Gees,2006-03-06,08:38:36,Amarillo,BI-636,15,15,CADAGUA,-3.042474,43.20639
Balmaseda,2006-02-27,08:44:49,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-03-02,12:53:02,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Bilbao,2006-03-02,00:33:26,Blanco,N-634,106,106,SANTANDER,-2.889185,43.24773
Getxo,2006-03-01,23:21:23,Blanco,BI-637,11,13,KURTXES(BERANGO),-2.97779,43.32092
Balmaseda,2006-03-01,23:05:32,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Leioa,2006-03-01,22:47:01,Blanco,BI-738,13,13,ERANDIO,-2.99649,43.33005
Bilbao,2006-03-01,22:21:41,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Balmaseda,2006-02-27,08:44:49,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Leioa,2006-02-28,23:11:32,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Leioa,2006-02-28,23:11:32,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Derio,2006-02-28,22:32:13,Blanco,N-637,17,18,ERLETXE ( por PTE. RONTEGI),-2.903674,43.28876
Bilbao,2006-02-28,22:18:25,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-02-28,22:18:25,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-02-28,22:52:37,Blanco,BI-637,9,9,KUKULARRA,-2.9623,43.30933
Bilbao,2006-02-28,22:51:27,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Derio,2006-02-28,22:32:13,Blanco,N-637,17,18,ERLETXE ( por PTE. RONTEGI),-2.903674,43.28876
Bilbao,2006-02-28,22:18:25,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-02-28,08:59:30,Blanco,A-8,139,139,CANTABRIA,-3.15105,43.34158
Bilbao,2006-02-27,23:07:15,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-02-27,22:53:50,Blanco,BI-636,15,15,BILBAO,-3.042234,43.20626
Bilbao,2006-02-27,22:34:45,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Balmaseda,2006-02-27,08:44:49,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-02-27,08:44:49,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Leioa,2006-02-26,23:23:45,Amarillo,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Valle de Trpaga-Trapagaran,2006-02-25,09:35:52,Blanco,A-8,126,126,CANTABRIA,-3.02221,43.30038
Balmaseda,2006-02-24,07:48:37,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Getxo,2006-02-23,10:12:27,Blanco,N-637,15,15,CRUCES,-2.926004,43.28597
Balmaseda,2006-02-23,08:51:06,Blanco,BI-636,15,16,CADAGUA,-3.042474,43.20639
Gees,2006-02-22,08:43:20,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Bilbao,2006-02-21,23:54:39,Rojo,BI-604,3,3,ASUA,-2.948006,43.27291
"Etxebarri, Ant S. Esteban-Etxebarri D. E.",2006-02-21,22:45:34,Amarillo,N-634,107,107,SANTANDER,-2.893143,43.25446
Gees,2006-02-21,09:15:21,Blanco,BI-636,15,16,CADAGUA,-3.042474,43.20639
,2006-02-20,11:07:03,Blanco,BI-637,16,16,KUKULARRA,-2.99885,43.35301
Gordexola,2006-02-20,08:42:46,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-02-20,08:42:46,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Bilbao,2006-02-19,22:21:26,Amarillo,N-634,107,107,SANTANDER,-2.893143,43.25446
Getxo,2006-02-17,11:00:01,Blanco,BI-637,15,15,KUKULARRA,-2.99326,43.34514
Balmaseda,2006-02-17,08:54:52,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Basauri,2006-02-16,22:18:12,Amarillo,A-8,111,113,IRUN,-2.88343,43.2309
Bilbao,2006-02-16,22:56:14,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Basauri,2006-02-16,22:18:12,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
,2006-02-16,09:06:25,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Bilbao,2006-02-15,23:04:38,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Derio,2006-02-15,21:13:24,Amarillo,N-637,16,18,ERLETXE ( por PTE. RONTEGI),-2.9158,43.28969
Bilbao,2006-02-15,22:27:29,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Derio,2006-02-15,21:13:24,Amarillo,N-637,16,18,ERLETXE ( por PTE. RONTEGI),-2.9158,43.28969
Derio,2006-02-15,21:13:24,Amarillo,N-637,16,18,ERLETXE ( por PTE. RONTEGI),-2.9158,43.28969
Balmaseda,2006-02-14,23:47:06,Blanco,BI-636,15,15,BILBAO,-3.042234,43.20626
Bilbao,2006-02-14,23:11:14,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-02-14,23:10:02,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Balmaseda,2006-02-13,23:41:12,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Bilbao,2006-02-13,23:08:13,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Erandio,2006-02-13,14:44:15,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Erandio,2006-02-13,14:44:15,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Balmaseda,2006-02-13,09:11:47,Amarillo,BI-636,15,15,CADAGUA,-3.042474,43.20639
Erandio,2006-02-13,09:11:29,Blanco,N-637,12,12,ERLETXE ( por PTE. RONTEGI),-2.95528,43.29934
Balmaseda,2006-02-13,09:11:47,Amarillo,BI-636,15,15,CADAGUA,-3.042474,43.20639
Erandio,2006-02-13,09:11:29,Blanco,N-637,12,12,ERLETXE ( por PTE. RONTEGI),-2.95528,43.29934
Gees,2006-02-13,00:35:56,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-02-11,07:00:46,Blanco,N-637,13,13,CRUCES,-2.94473,43.29429
Getxo,2006-02-10,15:43:37,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Abanto y Cirvana-Abanto Zierbena,2006-02-10,09:40:22,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Leioa,2006-02-10,09:39:00,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Derio,2006-02-10,09:17:51,Blanco,N-633,12,12,BILBAO,-2.88012,43.30636
,2006-02-10,09:17:51,Blanco,N-633,12,12,BILBAO,-2.88012,43.30636
Balmaseda,2006-02-10,09:13:03,Blanco,BI-636,15,15,BILBAO,-3.042234,43.20626
Balmaseda,2006-02-10,09:13:03,Blanco,BI-636,15,15,BILBAO,-3.042234,43.20626
Abanto y Cirvana-Abanto Zierbena,2006-02-10,08:35:04,Blanco,A-8,134,134,IRUN,-3.09974,43.33071
Basauri,2006-02-09,22:15:38,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Leioa,2006-02-09,09:59:47,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Getxo,2006-02-09,09:58:35,Blanco,N-637,12,12,ERLETXE ( por PTE. RONTEGI),-2.95528,43.29934
Bilbao,2006-02-09,08:17:51,Blanco,A-8,134,134,IRUN,-3.09974,43.33071
Barakaldo,2006-02-09,00:01:52,Blanco,N-634,119,119,DONOSTIA/SAN SEBASTIN,-2.992522,43.28308
Basauri,2006-02-08,23:03:24,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Getxo,2006-02-08,09:33:12,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Getxo,2006-02-08,09:33:12,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Alonsotegi,2006-02-08,10:04:23,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
Abanto y Cirvana-Abanto Zierbena,2006-02-08,09:21:08,Blanco,A-8,134,134,IRUN,-3.09974,43.33071
Abanto y Cirvana-Abanto Zierbena,2006-02-08,09:41:04,Blanco,A-8,133,133,CANTABRIA,-3.08888,43.32966
Getxo,2006-02-08,09:33:12,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Abanto y Cirvana-Abanto Zierbena,2006-02-08,09:21:08,Blanco,A-8,134,134,CANTABRIA,-3.09936,43.33059
Basauri,2006-02-07,23:52:54,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Larrabetzu,2006-02-07,09:45:34,Blanco,N-637,27,27,CRUCES,-2.80332,43.24753
,2006-02-07,09:45:34,Blanco,N-637,27,27,CRUCES,-2.80332,43.24753
Gees,2006-02-07,09:32:48,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
,2006-02-07,09:32:48,Blanco,BI-636,16,16,CADAGUA,-3.04163,43.19785
Barakaldo,2006-02-07,09:26:13,Blanco,BI-637,9,9,KUKULARRA,-2.9623,43.30933
Muskiz,2006-02-07,09:07:47,Blanco,A-8,134,134,IRUN,-3.09974,43.33071
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-02-06,23:56:06,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Erandio,2006-02-06,16:09:28,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
,2006-02-06,16:09:28,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Balmaseda,2006-02-06,09:34:25,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Leioa,2006-02-06,09:33:08,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Bilbao,2006-02-06,09:32:06,Blanco,A-8,134,134,IRUN,-3.09974,43.33071
Berango,2006-02-06,01:21:41,Blanco,BI-637,17,17,KURTXES(BERANGO),-3.00117,43.36139
Bilbao,2006-02-06,00:08:03,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
,2006-02-05,23:37:16,Blanco,BI-625,385,385,BILBAO,-2.88029,43.21714
Bilbao,2006-02-05,22:24:43,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2006-02-05,22:24:43,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2006-02-05,08:06:40,Blanco,A-8,121,121,CANTABRIA,-2.978033,43.27476
Galdakao,2006-02-04,19:57:17,Blanco,A-8,103,106,CANTABRIA,-2.793435,43.23299
Alonsotegi,2006-02-04,11:47:52,Blanco,BI-636,6,6,BILBAO,-2.96896,43.25747
Alonsotegi,2006-02-04,11:47:52,Blanco,BI-636,6,6,BILBAO,-2.96896,43.25747
Galdakao,2006-02-04,08:24:03,Blanco,N-634,98,98,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Valle de Trpaga-Trapagaran,2006-02-03,22:02:50,Blanco,A-8,133,134,CANTABRIA,-3.08888,43.32966
Bilbao,2006-02-03,00:19:39,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Bilbao,2006-02-02,22:28:57,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Erandio,2006-02-02,22:27:45,Blanco,N-637,16,16,ERLETXE ( por PTE. RONTEGI),-2.9158,43.28969
Leioa,2006-02-02,22:26:08,Blanco,BI-637,8,8,KUKULARRA,-2.96382,43.30131
,2006-02-02,22:20:23,Blanco,A-8,136,136,CANTABRIA,-3.11618,43.33962
,2006-02-01,22:46:19,Amarillo,N-637,16,14,CRUCES,-2.915619,43.28973
,2006-02-01,22:45:11,Amarillo,A-8,133,133,IRUN,-3.08903,43.3294
,2006-02-01,23:24:41,Blanco,BI-637,8,9,KURTXES(BERANGO),-2.96387,43.30108
,2006-02-01,23:16:17,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2006-02-01,23:16:17,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2006-02-01,22:46:19,Blanco,N-637,16,14,CRUCES,-2.915619,43.28973
,2006-02-01,22:45:11,Blanco,A-8,133,133,IRUN,-3.08903,43.3294
Bilbao,2006-02-01,06:38:23,Blanco,BI-636,4,4,CADAGUA,-2.964667,43.26813
Erandio,2006-02-01,09:51:13,Amarillo,BI-637,9,9,KUKULARRA,-2.9623,43.30933
Barakaldo,2006-02-01,08:51:47,Amarillo,N-637,9,9,ERLETXE ( por PTE. RONTEGI),-2.985097,43.29096
,2006-02-01,06:38:23,Blanco,BI-636,4,4,CADAGUA,-2.964667,43.26813
,2006-01-31,22:54:16,Blanco,A-8,121,121,IRUN,-2.977874,43.27453
,2006-01-31,22:53:13,Blanco,N-637,16,15,CRUCES,-2.915619,43.28973
Lezama,2006-01-31,22:34:20,Blanco,N-637,24,22,CRUCES,-2.82698,43.26424
Bilbao,2006-01-31,06:49:57,Blanco,BI-636,6,6,CADAGUA,-2.96931,43.25774
Muskiz,2006-01-31,11:07:19,Amarillo,A-8,132,132,CANTABRIA,-3.076844,43.33044
Bilbao,2006-01-31,06:49:57,Blanco,BI-636,6,6,CADAGUA,-2.96931,43.25774
Erandio,2006-01-30,23:49:10,Blanco,N-637,13,13,ERLETXE ( por PTE. RONTEGI),-2.94501,43.29437
Bilbao,2006-01-30,23:51:26,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Erandio,2006-01-30,23:49:10,Blanco,N-637,13,13,ERLETXE ( por PTE. RONTEGI),-2.94501,43.29437
Erandio,2006-01-30,23:48:02,Blanco,N-637,13,13,CRUCES,-2.94473,43.29429
,2006-01-30,23:46:50,Blanco,BI-637,10,10,KUKULARRA,-2.96916,43.31636
Derio,2006-01-30,23:45:02,Blanco,N-637,19,20,ERLETXE ( por PTE. RONTEGI),-2.88211,43.28174
,2006-01-30,16:23:12,Amarillo,BI-636,5,5,CADAGUA,-2.97139,43.26691
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
,2006-01-26,10:28:27,Blanco,N-633,12,12,AEROPUERTO DE LOIU,-2.87891,43.30622
,2006-01-26,10:28:27,Blanco,N-633,12,12,AEROPUERTO DE LOIU,-2.87891,43.30622
,2006-01-26,10:30:04,Blanco,N-637,14,14,ERLETXE ( por PTE. RONTEGI),-2.938143,43.28713
,2006-01-26,10:29:16,Blanco,N-637,15,15,ERLETXE ( por PTE. RONTEGI),-2.92609,43.28585
Erandio,2006-01-26,10:27:29,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Muskiz,2006-01-26,10:26:23,Blanco,A-8,134,134,IRUN,-3.09974,43.33071
Bilbao,2006-01-25,23:24:23,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2006-01-25,23:26:14,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Basauri,2006-01-25,23:25:20,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-01-25,23:24:23,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Muskiz,2006-01-25,10:32:36,Amarillo,A-8,135,135,IRUN,-3.10594,43.33829
Erandio,2006-01-25,10:32:12,Amarillo,BI-637,9,9,KUKULARRA,-2.9623,43.30933
Derio,2006-01-24,23:01:52,Blanco,N-637,24,24,CRUCES,-2.82698,43.26424
Derio,2006-01-24,23:01:52,Blanco,N-637,24,24,ERLETXE ( por PTE. RONTEGI),-2.82722,43.2641
Bilbao,2006-01-24,23:09:35,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Getxo,2006-01-24,23:08:18,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Basauri,2006-01-24,22:10:31,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Derio,2006-01-24,23:01:52,Blanco,N-637,24,24,ERLETXE ( por PTE. RONTEGI),-2.82722,43.2641
Basauri,2006-01-24,22:10:31,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Basauri,2006-01-24,22:10:31,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Erandio,2006-01-24,09:34:32,Amarillo,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
,2006-01-24,09:34:32,Amarillo,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Balmaseda,2006-01-23,22:08:49,Blanco,BI-636,6,7,BILBAO,-2.96896,43.25747
Basauri,2006-01-23,23:21:54,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Basauri,2006-01-23,23:08:06,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Balmaseda,2006-01-23,22:08:49,Blanco,BI-636,6,7,BILBAO,-2.96896,43.25747
,2006-01-23,10:30:01,Blanco,N-637,15,15,ERLETXE ( por PTE. RONTEGI),-2.92609,43.28585
Muskiz,2006-01-23,08:53:52,Blanco,A-8,139,139,IRUN,-3.1511,43.34147
,2006-01-23,08:53:52,Blanco,A-8,139,139,IRUN,-3.1511,43.34147
Erandio,2006-01-22,23:25:15,Blanco,BI-637,10,10,KUKULARRA,-2.96916,43.31636
Bilbao,2006-01-22,23:09:29,Amarillo,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Galdakao,2006-01-21,06:06:35,Amarillo,A-8,104,106,CANTABRIA,-2.80433,43.23574
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Barakaldo,2006-01-21,12:53:50,Amarillo,N-637,10,10,CRUCES,-2.97394,43.29554
Barakaldo,2006-01-21,12:53:50,Amarillo,N-637,9,9,CRUCES,-2.985246,43.29098
Barakaldo,2006-01-21,12:53:50,Blanco,N-637,9,9,CRUCES,-2.985246,43.29098
Galdakao,2006-01-21,06:06:35,Amarillo,A-8,104,106,CANTABRIA,-2.80433,43.23574
Galdakao,2006-01-21,06:05:54,Amarillo,A-8,106,104,IRUN,-2.82678,43.22982
Muskiz,2006-01-20,09:19:34,Blanco,A-8,139,139,IRUN,-3.1511,43.34147
Erandio,2006-01-19,22:10:13,Amarillo,BI-637,8,9,KURTXES(BERANGO),-2.96387,43.30108
,2006-01-19,14:00:36,Blanco,N-637,12,12,CRUCES,-2.95475,43.2993
Erandio,2006-01-19,13:14:04,Amarillo,N-637,12,12,CRUCES,-2.95475,43.2993
,2006-01-19,13:14:04,Amarillo,N-637,12,12,CRUCES,-2.95475,43.2993
Erandio,2006-01-19,10:04:37,Blanco,N-637,11,12,ERLETXE ( por PTE. RONTEGI),-2.9652,43.29959
,2006-01-19,10:04:37,Blanco,N-637,11,12,ERLETXE ( por PTE. RONTEGI),-2.9652,43.29959
Lemoa,2006-01-19,09:57:34,Rojo,N-240,17,17,BILBAO,-2.650303,42.98341
Bilbao,2006-01-11,22:08:20,,A-8,120,120,IRUN,-2.96792,43.27208
Sondika,2006-01-18,10:27:39,Blanco,N-637,15,15,CRUCES,-2.926004,43.28597
Erandio,2006-01-18,10:28:37,Blanco,N-637,12,12,ERLETXE ( por PTE. RONTEGI),-2.95528,43.29934
Erandio,2006-01-18,10:27:39,Blanco,N-637,15,15,CRUCES,-2.926004,43.28597
Amorebieta-Etxano,2006-01-17,17:44:35,Blanco,N-634,89,89,DONOSTIA/SAN SEBASTIN,-2.712898,43.20358
Derio,2006-01-17,09:36:35,Blanco,N-637,12,12,ERLETXE ( por PTE. RONTEGI),-2.95528,43.29934
Zamudio,2006-01-17,09:16:08,Amarillo,N-637,22,22,ERLETXE ( por PTE. RONTEGI),-2.84975,43.27024
Bilbao,2006-01-15,22:50:00,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Erandio,2006-01-13,00:00:41,Blanco,BI-637,10,10,KURTXES(BERANGO),-2.96883,43.31627
Bilbao,2006-01-13,00:52:07,Blanco,N-634,114,114,SANTANDER,-2.95148,43.25896
Alonsotegi,2006-01-13,00:32:56,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
Erandio,2006-01-13,00:00:41,Blanco,BI-637,10,10,KUKULARRA,-2.96916,43.31636
Bilbao,2006-01-12,23:38:24,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Bilbao,2006-01-12,22:18:53,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Leioa,2006-01-12,22:39:30,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Bilbao,2006-01-12,22:18:53,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-01-12,22:17:08,Blanco,N-637,26,26,CRUCES,-2.80686,43.25609
Bilbao,2006-01-12,22:15:14,Blanco,A-8,108,108,CANTABRIA,-2.8481,43.23587
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Durango,2006-01-12,12:00:47,Blanco,BI-623,30,30,VITORIA-GASTEIZ,-2.63685,43.16555
Derio,2006-01-12,09:48:06,Amarillo,N-637,15,15,CRUCES,-2.926004,43.28597
Leioa,2006-01-11,22:52:11,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Bilbao,2006-01-11,23:16:10,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
Bilbao,2006-01-11,22:08:20,Amarillo,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-01-11,22:08:20,Amarillo,A-8,120,120,IRUN,-2.96792,43.27208
Sondika,2006-01-11,22:24:55,Blanco,N-637,15,15,ERLETXE ( por PTE. RONTEGI),-2.92609,43.28585
Bilbao,2006-01-11,23:16:10,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
Bilbao,2006-01-11,22:23:34,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Leioa,2006-01-11,23:07:39,Blanco,BI-738,11,11,ARTAZA,-2.977644,43.321
Leioa,2006-01-11,22:52:11,Blanco,BI-637,9,9,KURTXES(BERANGO),-2.96194,43.30914
Leioa,2006-01-11,22:48:53,Blanco,N-637,12,12,CRUCES,-2.95475,43.2993
Loiu,2006-01-11,22:24:55,Blanco,N-637,15,15,ERLETXE ( por PTE. RONTEGI),-2.92609,43.28585
,2006-01-11,22:24:55,Blanco,N-637,15,15,ERLETXE ( por PTE. RONTEGI),-2.92609,43.28585
Bilbao,2006-01-11,22:23:34,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Bilbao,2006-01-11,22:23:34,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Galdakao,2006-01-11,22:08:08,Blanco,N-637,28,28,ERLETXE ( por PTE. RONTEGI),-2.80231,43.23901
Galdakao,2006-01-11,22:08:08,Blanco,N-637,28,28,CRUCES,-2.80201,43.23886
Bilbao,2006-01-11,22:08:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Erandio,2006-01-11,22:08:08,Blanco,N-637,28,28,CRUCES,-2.80201,43.23886
Bilbao,2006-01-11,22:04:49,Blanco,N-634,113,113,DONOSTIA/SAN SEBASTIN,-2.945308,43.26433
Erandio,2006-01-11,10:33:43,Blanco,N-637,13,13,ERLETXE ( por PTE. RONTEGI),-2.94501,43.29437
Erandio,2006-01-11,10:36:25,Blanco,N-637,15,15,CRUCES,-2.926004,43.28597
,2006-01-11,10:33:43,Blanco,N-637,13,13,ERLETXE ( por PTE. RONTEGI),-2.94501,43.29437
Bilbao,2006-01-10,23:21:34,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
